"startYear","endYear","genderConceptId","startAge","endAge","population","country","location"
1999,1999,8507,10,10,332573,"KOR","KOR"
1999,1999,8532,10,10,298344,"KOR","KOR"
2000,2000,8507,10,10,338701,"KOR","KOR"
2000,2000,8532,10,10,299664,"KOR","KOR"
2001,2001,8507,10,10,358317,"KOR","KOR"
2001,2001,8532,10,10,316044,"KOR","KOR"
2002,2002,8507,10,10,379290,"KOR","KOR"
2002,2002,8532,10,10,337639,"KOR","KOR"
2003,2003,8507,10,10,383715,"KOR","KOR"
2003,2003,8532,10,10,336727,"KOR","KOR"
2004,2004,8507,10,10,381877,"KOR","KOR"
2004,2004,8532,10,10,332509,"KOR","KOR"
2005,2005,8507,10,10,379557,"KOR","KOR"
2005,2005,8532,10,10,333339,"KOR","KOR"
2006,2006,8507,10,10,369180,"KOR","KOR"
2006,2006,8532,10,10,329144,"KOR","KOR"
2007,2007,8507,10,10,355551,"KOR","KOR"
2007,2007,8532,10,10,324213,"KOR","KOR"
2008,2008,8507,10,10,342285,"KOR","KOR"
2008,2008,8532,10,10,314289,"KOR","KOR"
2009,2009,8507,10,10,329509,"KOR","KOR"
2009,2009,8532,10,10,300629,"KOR","KOR"
2010,2010,8507,10,10,328990,"KOR","KOR"
2010,2010,8532,10,10,300456,"KOR","KOR"
2011,2011,8507,10,10,312768,"KOR","KOR"
2011,2011,8532,10,10,286356,"KOR","KOR"
2012,2012,8507,10,10,274795,"KOR","KOR"
2012,2012,8532,10,10,252027,"KOR","KOR"
2013,2013,8507,10,10,257250,"KOR","KOR"
2013,2013,8532,10,10,236528,"KOR","KOR"
2014,2014,8507,10,10,250884,"KOR","KOR"
2014,2014,8532,10,10,232466,"KOR","KOR"
2015,2015,8507,10,10,235649,"KOR","KOR"
2015,2015,8532,10,10,219036,"KOR","KOR"
2016,2016,8507,10,10,229003,"KOR","KOR"
2016,2016,8532,10,10,213492,"KOR","KOR"
2017,2017,8507,10,10,243522,"KOR","KOR"
2017,2017,8532,10,10,228795,"KOR","KOR"
2018,2018,8507,10,10,247842,"KOR","KOR"
2018,2018,8532,10,10,234007,"KOR","KOR"
1993,1993,8507,11,11,433748,"KOR","KOR"
1993,1993,8532,11,11,408781,"KOR","KOR"
1994,1994,8507,11,11,408775,"KOR","KOR"
1994,1994,8532,11,11,384935,"KOR","KOR"
1995,1995,8507,11,11,367488,"KOR","KOR"
1995,1995,8532,11,11,343433,"KOR","KOR"
1996,1996,8507,11,11,343287,"KOR","KOR"
1996,1996,8532,11,11,317802,"KOR","KOR"
1997,1997,8507,11,11,336172,"KOR","KOR"
1997,1997,8532,11,11,306755,"KOR","KOR"
1998,1998,8507,11,11,326265,"KOR","KOR"
1998,1998,8532,11,11,298517,"KOR","KOR"
1999,1999,8507,11,11,326619,"KOR","KOR"
1999,1999,8532,11,11,296875,"KOR","KOR"
2000,2000,8507,11,11,332436,"KOR","KOR"
2000,2000,8532,11,11,298129,"KOR","KOR"
2001,2001,8507,11,11,338578,"KOR","KOR"
2001,2001,8532,11,11,299450,"KOR","KOR"
2002,2002,8507,11,11,358079,"KOR","KOR"
2002,2002,8532,11,11,315777,"KOR","KOR"
2003,2003,8507,11,11,378911,"KOR","KOR"
2003,2003,8532,11,11,337315,"KOR","KOR"
2004,2004,8507,11,11,383313,"KOR","KOR"
2004,2004,8532,11,11,336423,"KOR","KOR"
2005,2005,8507,11,11,381578,"KOR","KOR"
2005,2005,8532,11,11,332331,"KOR","KOR"
2006,2006,8507,11,11,379282,"KOR","KOR"
2006,2006,8532,11,11,333170,"KOR","KOR"
2007,2007,8507,11,11,368972,"KOR","KOR"
2007,2007,8532,11,11,328970,"KOR","KOR"
2008,2008,8507,11,11,355377,"KOR","KOR"
2008,2008,8532,11,11,324077,"KOR","KOR"
2009,2009,8507,11,11,342098,"KOR","KOR"
2009,2009,8532,11,11,314167,"KOR","KOR"
2010,2010,8507,11,11,329327,"KOR","KOR"
2010,2010,8532,11,11,300519,"KOR","KOR"
2011,2011,8507,11,11,328856,"KOR","KOR"
2011,2011,8532,11,11,300394,"KOR","KOR"
2012,2012,8507,11,11,312657,"KOR","KOR"
2012,2012,8532,11,11,286285,"KOR","KOR"
2013,2013,8507,11,11,274736,"KOR","KOR"
2013,2013,8532,11,11,251973,"KOR","KOR"
2014,2014,8507,11,11,257234,"KOR","KOR"
2014,2014,8532,11,11,236528,"KOR","KOR"
2015,2015,8507,11,11,250855,"KOR","KOR"
2015,2015,8532,11,11,232457,"KOR","KOR"
2016,2016,8507,11,11,235636,"KOR","KOR"
2016,2016,8532,11,11,219040,"KOR","KOR"
2017,2017,8507,11,11,229015,"KOR","KOR"
2017,2017,8532,11,11,213509,"KOR","KOR"
2018,2018,8507,11,11,243502,"KOR","KOR"
2018,2018,8532,11,11,228802,"KOR","KOR"
1993,1993,8507,12,12,438389,"KOR","KOR"
1993,1993,8532,12,12,413151,"KOR","KOR"
1994,1994,8507,12,12,433247,"KOR","KOR"
1994,1994,8532,12,12,408495,"KOR","KOR"
1995,1995,8507,12,12,408343,"KOR","KOR"
1995,1995,8532,12,12,384588,"KOR","KOR"
1996,1996,8507,12,12,367102,"KOR","KOR"
1996,1996,8532,12,12,343126,"KOR","KOR"
1997,1997,8507,12,12,343005,"KOR","KOR"
1997,1997,8532,12,12,317571,"KOR","KOR"
1998,1998,8507,12,12,335888,"KOR","KOR"
1998,1998,8532,12,12,306529,"KOR","KOR"
1999,1999,8507,12,12,325926,"KOR","KOR"
1999,1999,8532,12,12,298295,"KOR","KOR"
2000,2000,8507,12,12,326318,"KOR","KOR"
2000,2000,8532,12,12,296792,"KOR","KOR"
2001,2001,8507,12,12,332013,"KOR","KOR"
2001,2001,8532,12,12,297909,"KOR","KOR"
2002,2002,8507,12,12,338172,"KOR","KOR"
2002,2002,8532,12,12,299120,"KOR","KOR"
2003,2003,8507,12,12,357645,"KOR","KOR"
2003,2003,8532,12,12,315457,"KOR","KOR"
2004,2004,8507,12,12,378588,"KOR","KOR"
2004,2004,8532,12,12,337083,"KOR","KOR"
2005,2005,8507,12,12,383136,"KOR","KOR"
2005,2005,8532,12,12,336276,"KOR","KOR"
2006,2006,8507,12,12,381366,"KOR","KOR"
2006,2006,8532,12,12,332169,"KOR","KOR"
2007,2007,8507,12,12,379106,"KOR","KOR"
2007,2007,8532,12,12,333077,"KOR","KOR"
2008,2008,8507,12,12,368804,"KOR","KOR"
2008,2008,8532,12,12,328885,"KOR","KOR"
2009,2009,8507,12,12,355209,"KOR","KOR"
2009,2009,8532,12,12,323940,"KOR","KOR"
2010,2010,8507,12,12,341933,"KOR","KOR"
2010,2010,8532,12,12,314001,"KOR","KOR"
2011,2011,8507,12,12,329242,"KOR","KOR"
2011,2011,8532,12,12,300427,"KOR","KOR"
2012,2012,8507,12,12,328785,"KOR","KOR"
2012,2012,8532,12,12,300341,"KOR","KOR"
2013,2013,8507,12,12,312599,"KOR","KOR"
2013,2013,8532,12,12,286256,"KOR","KOR"
2014,2014,8507,12,12,274714,"KOR","KOR"
2014,2014,8532,12,12,252000,"KOR","KOR"
2015,2015,8507,12,12,257211,"KOR","KOR"
2015,2015,8532,12,12,236546,"KOR","KOR"
2016,2016,8507,12,12,250834,"KOR","KOR"
2016,2016,8532,12,12,232472,"KOR","KOR"
2017,2017,8507,12,12,235616,"KOR","KOR"
2017,2017,8532,12,12,219040,"KOR","KOR"
2018,2018,8507,12,12,228978,"KOR","KOR"
2018,2018,8532,12,12,213508,"KOR","KOR"
1993,1993,8507,13,13,432927,"KOR","KOR"
1993,1993,8532,13,13,412707,"KOR","KOR"
1994,1994,8507,13,13,437801,"KOR","KOR"
1994,1994,8532,13,13,412681,"KOR","KOR"
1995,1995,8507,13,13,432469,"KOR","KOR"
1995,1995,8532,13,13,407799,"KOR","KOR"
1996,1996,8507,13,13,407622,"KOR","KOR"
1996,1996,8532,13,13,383974,"KOR","KOR"
1997,1997,8507,13,13,366552,"KOR","KOR"
1997,1997,8532,13,13,342706,"KOR","KOR"
1998,1998,8507,13,13,342489,"KOR","KOR"
1998,1998,8532,13,13,317255,"KOR","KOR"
1999,1999,8507,13,13,335358,"KOR","KOR"
1999,1999,8532,13,13,306129,"KOR","KOR"
2000,2000,8507,13,13,325610,"KOR","KOR"
2000,2000,8532,13,13,297869,"KOR","KOR"
2001,2001,8507,13,13,326084,"KOR","KOR"
2001,2001,8532,13,13,296377,"KOR","KOR"
2002,2002,8507,13,13,331666,"KOR","KOR"
2002,2002,8532,13,13,297537,"KOR","KOR"
2003,2003,8507,13,13,337655,"KOR","KOR"
2003,2003,8532,13,13,298707,"KOR","KOR"
2004,2004,8507,13,13,357161,"KOR","KOR"
2004,2004,8532,13,13,315010,"KOR","KOR"
2005,2005,8507,13,13,378136,"KOR","KOR"
2005,2005,8532,13,13,336695,"KOR","KOR"
2006,2006,8507,13,13,382681,"KOR","KOR"
2006,2006,8532,13,13,335971,"KOR","KOR"
2007,2007,8507,13,13,381058,"KOR","KOR"
2007,2007,8532,13,13,331906,"KOR","KOR"
2008,2008,8507,13,13,378861,"KOR","KOR"
2008,2008,8532,13,13,332853,"KOR","KOR"
2009,2009,8507,13,13,368552,"KOR","KOR"
2009,2009,8532,13,13,328714,"KOR","KOR"
2010,2010,8507,13,13,354921,"KOR","KOR"
2010,2010,8532,13,13,323750,"KOR","KOR"
2011,2011,8507,13,13,341693,"KOR","KOR"
2011,2011,8532,13,13,313854,"KOR","KOR"
2012,2012,8507,13,13,329038,"KOR","KOR"
2012,2012,8532,13,13,300323,"KOR","KOR"
2013,2013,8507,13,13,328656,"KOR","KOR"
2013,2013,8532,13,13,300263,"KOR","KOR"
2014,2014,8507,13,13,312558,"KOR","KOR"
2014,2014,8532,13,13,286235,"KOR","KOR"
2015,2015,8507,13,13,274649,"KOR","KOR"
2015,2015,8532,13,13,251989,"KOR","KOR"
2016,2016,8507,13,13,257131,"KOR","KOR"
2016,2016,8532,13,13,236532,"KOR","KOR"
2017,2017,8507,13,13,250765,"KOR","KOR"
2017,2017,8532,13,13,232450,"KOR","KOR"
2018,2018,8507,13,13,235527,"KOR","KOR"
2018,2018,8532,13,13,219017,"KOR","KOR"
1993,1993,8507,14,14,405639,"KOR","KOR"
1993,1993,8532,14,14,381919,"KOR","KOR"
1994,1994,8507,14,14,432138,"KOR","KOR"
1994,1994,8532,14,14,412162,"KOR","KOR"
1995,1995,8507,14,14,436925,"KOR","KOR"
1995,1995,8532,14,14,411978,"KOR","KOR"
1996,1996,8507,14,14,431793,"KOR","KOR"
1996,1996,8532,14,14,407213,"KOR","KOR"
1997,1997,8507,14,14,407193,"KOR","KOR"
1997,1997,8532,14,14,383493,"KOR","KOR"
1998,1998,8507,14,14,366115,"KOR","KOR"
1998,1998,8532,14,14,342241,"KOR","KOR"
1999,1999,8507,14,14,341955,"KOR","KOR"
1999,1999,8532,14,14,316773,"KOR","KOR"
2000,2000,8507,14,14,334994,"KOR","KOR"
2000,2000,8532,14,14,305986,"KOR","KOR"
2001,2001,8507,14,14,325181,"KOR","KOR"
2001,2001,8532,14,14,297788,"KOR","KOR"
2002,2002,8507,14,14,325594,"KOR","KOR"
2002,2002,8532,14,14,296069,"KOR","KOR"
2003,2003,8507,14,14,331179,"KOR","KOR"
2003,2003,8532,14,14,297179,"KOR","KOR"
2004,2004,8507,14,14,337210,"KOR","KOR"
2004,2004,8532,14,14,298419,"KOR","KOR"
2005,2005,8507,14,14,356729,"KOR","KOR"
2005,2005,8532,14,14,314854,"KOR","KOR"
2006,2006,8507,14,14,377736,"KOR","KOR"
2006,2006,8532,14,14,336526,"KOR","KOR"
2007,2007,8507,14,14,382421,"KOR","KOR"
2007,2007,8532,14,14,335797,"KOR","KOR"
2008,2008,8507,14,14,380817,"KOR","KOR"
2008,2008,8532,14,14,331747,"KOR","KOR"
2009,2009,8507,14,14,378602,"KOR","KOR"
2009,2009,8532,14,14,332653,"KOR","KOR"
2010,2010,8507,14,14,368267,"KOR","KOR"
2010,2010,8532,14,14,328506,"KOR","KOR"
2011,2011,8507,14,14,354690,"KOR","KOR"
2011,2011,8532,14,14,323570,"KOR","KOR"
2012,2012,8507,14,14,341475,"KOR","KOR"
2012,2012,8532,14,14,313693,"KOR","KOR"
2013,2013,8507,14,14,328880,"KOR","KOR"
2013,2013,8532,14,14,300244,"KOR","KOR"
2014,2014,8507,14,14,328574,"KOR","KOR"
2014,2014,8532,14,14,300253,"KOR","KOR"
2015,2015,8507,14,14,312471,"KOR","KOR"
2015,2015,8532,14,14,286209,"KOR","KOR"
2016,2016,8507,14,14,274573,"KOR","KOR"
2016,2016,8532,14,14,251949,"KOR","KOR"
2017,2017,8507,14,14,257027,"KOR","KOR"
2017,2017,8532,14,14,236483,"KOR","KOR"
2018,2018,8507,14,14,250612,"KOR","KOR"
2018,2018,8532,14,14,232404,"KOR","KOR"
1993,1993,8507,15,15,393002,"KOR","KOR"
1993,1993,8532,15,15,370980,"KOR","KOR"
1994,1994,8507,15,15,405068,"KOR","KOR"
1994,1994,8532,15,15,381299,"KOR","KOR"
1995,1995,8507,15,15,431386,"KOR","KOR"
1995,1995,8532,15,15,411507,"KOR","KOR"
1996,1996,8507,15,15,436222,"KOR","KOR"
1996,1996,8532,15,15,411322,"KOR","KOR"
1997,1997,8507,15,15,431170,"KOR","KOR"
1997,1997,8532,15,15,406690,"KOR","KOR"
1998,1998,8507,15,15,406556,"KOR","KOR"
1998,1998,8532,15,15,383018,"KOR","KOR"
1999,1999,8507,15,15,365640,"KOR","KOR"
1999,1999,8532,15,15,341846,"KOR","KOR"
2000,2000,8507,15,15,341817,"KOR","KOR"
2000,2000,8532,15,15,316591,"KOR","KOR"
2001,2001,8507,15,15,334746,"KOR","KOR"
2001,2001,8532,15,15,305593,"KOR","KOR"
2002,2002,8507,15,15,324815,"KOR","KOR"
2002,2002,8532,15,15,297348,"KOR","KOR"
2003,2003,8507,15,15,325196,"KOR","KOR"
2003,2003,8532,15,15,295740,"KOR","KOR"
2004,2004,8507,15,15,330879,"KOR","KOR"
2004,2004,8532,15,15,296860,"KOR","KOR"
2005,2005,8507,15,15,336917,"KOR","KOR"
2005,2005,8532,15,15,298199,"KOR","KOR"
2006,2006,8507,15,15,356396,"KOR","KOR"
2006,2006,8532,15,15,314598,"KOR","KOR"
2007,2007,8507,15,15,377485,"KOR","KOR"
2007,2007,8532,15,15,336287,"KOR","KOR"
2008,2008,8507,15,15,382216,"KOR","KOR"
2008,2008,8532,15,15,335656,"KOR","KOR"
2009,2009,8507,15,15,380603,"KOR","KOR"
2009,2009,8532,15,15,331589,"KOR","KOR"
2010,2010,8507,15,15,378333,"KOR","KOR"
2010,2010,8532,15,15,332420,"KOR","KOR"
2011,2011,8507,15,15,368007,"KOR","KOR"
2011,2011,8532,15,15,328304,"KOR","KOR"
2012,2012,8507,15,15,354432,"KOR","KOR"
2012,2012,8532,15,15,323376,"KOR","KOR"
2013,2013,8507,15,15,341281,"KOR","KOR"
2013,2013,8532,15,15,313559,"KOR","KOR"
2014,2014,8507,15,15,328780,"KOR","KOR"
2014,2014,8532,15,15,300222,"KOR","KOR"
2015,2015,8507,15,15,328489,"KOR","KOR"
2015,2015,8532,15,15,300222,"KOR","KOR"
2016,2016,8507,15,15,312374,"KOR","KOR"
2016,2016,8532,15,15,286183,"KOR","KOR"
2017,2017,8507,15,15,274449,"KOR","KOR"
2017,2017,8532,15,15,251923,"KOR","KOR"
2018,2018,8507,15,15,256832,"KOR","KOR"
2018,2018,8532,15,15,236437,"KOR","KOR"
1993,1993,8507,16,16,401779,"KOR","KOR"
1993,1993,8532,16,16,383064,"KOR","KOR"
1994,1994,8507,16,16,392240,"KOR","KOR"
1994,1994,8532,16,16,370486,"KOR","KOR"
1995,1995,8507,16,16,404051,"KOR","KOR"
1995,1995,8532,16,16,380488,"KOR","KOR"
1996,1996,8507,16,16,430257,"KOR","KOR"
1996,1996,8532,16,16,410732,"KOR","KOR"
1997,1997,8507,16,16,435381,"KOR","KOR"
1997,1997,8532,16,16,410753,"KOR","KOR"
1998,1998,8507,16,16,430415,"KOR","KOR"
1998,1998,8532,16,16,406101,"KOR","KOR"
1999,1999,8507,16,16,405799,"KOR","KOR"
1999,1999,8532,16,16,382468,"KOR","KOR"
2000,2000,8507,16,16,365175,"KOR","KOR"
2000,2000,8532,16,16,341545,"KOR","KOR"
2001,2001,8507,16,16,341324,"KOR","KOR"
2001,2001,8532,16,16,316275,"KOR","KOR"
2002,2002,8507,16,16,334191,"KOR","KOR"
2002,2002,8532,16,16,305236,"KOR","KOR"
2003,2003,8507,16,16,324196,"KOR","KOR"
2003,2003,8532,16,16,296948,"KOR","KOR"
2004,2004,8507,16,16,324616,"KOR","KOR"
2004,2004,8532,16,16,295358,"KOR","KOR"
2005,2005,8507,16,16,330330,"KOR","KOR"
2005,2005,8532,16,16,296570,"KOR","KOR"
2006,2006,8507,16,16,336448,"KOR","KOR"
2006,2006,8532,16,16,297931,"KOR","KOR"
2007,2007,8507,16,16,356091,"KOR","KOR"
2007,2007,8532,16,16,314350,"KOR","KOR"
2008,2008,8507,16,16,377183,"KOR","KOR"
2008,2008,8532,16,16,336089,"KOR","KOR"
2009,2009,8507,16,16,381866,"KOR","KOR"
2009,2009,8532,16,16,335455,"KOR","KOR"
2010,2010,8507,16,16,380208,"KOR","KOR"
2010,2010,8532,16,16,331351,"KOR","KOR"
2011,2011,8507,16,16,377990,"KOR","KOR"
2011,2011,8532,16,16,332218,"KOR","KOR"
2012,2012,8507,16,16,367701,"KOR","KOR"
2012,2012,8532,16,16,328103,"KOR","KOR"
2013,2013,8507,16,16,354191,"KOR","KOR"
2013,2013,8532,16,16,323237,"KOR","KOR"
2014,2014,8507,16,16,341126,"KOR","KOR"
2014,2014,8532,16,16,313506,"KOR","KOR"
2015,2015,8507,16,16,328632,"KOR","KOR"
2015,2015,8532,16,16,300166,"KOR","KOR"
2016,2016,8507,16,16,328318,"KOR","KOR"
2016,2016,8532,16,16,300180,"KOR","KOR"
2017,2017,8507,16,16,312162,"KOR","KOR"
2017,2017,8532,16,16,286127,"KOR","KOR"
2018,2018,8507,16,16,274174,"KOR","KOR"
2018,2018,8532,16,16,251853,"KOR","KOR"
1993,1993,8507,17,17,405130,"KOR","KOR"
1993,1993,8532,17,17,384389,"KOR","KOR"
1994,1994,8507,17,17,400489,"KOR","KOR"
1994,1994,8532,17,17,381869,"KOR","KOR"
1995,1995,8507,17,17,390881,"KOR","KOR"
1995,1995,8532,17,17,369359,"KOR","KOR"
1996,1996,8507,17,17,402912,"KOR","KOR"
1996,1996,8532,17,17,379558,"KOR","KOR"
1997,1997,8507,17,17,429137,"KOR","KOR"
1997,1997,8532,17,17,409603,"KOR","KOR"
1998,1998,8507,17,17,434215,"KOR","KOR"
1998,1998,8532,17,17,409474,"KOR","KOR"
1999,1999,8507,17,17,429417,"KOR","KOR"
1999,1999,8532,17,17,404975,"KOR","KOR"
2000,2000,8507,17,17,405136,"KOR","KOR"
2000,2000,8532,17,17,381866,"KOR","KOR"
2001,2001,8507,17,17,364462,"KOR","KOR"
2001,2001,8532,17,17,341071,"KOR","KOR"
2002,2002,8507,17,17,340642,"KOR","KOR"
2002,2002,8532,17,17,315783,"KOR","KOR"
2003,2003,8507,17,17,333539,"KOR","KOR"
2003,2003,8532,17,17,304791,"KOR","KOR"
2004,2004,8507,17,17,323536,"KOR","KOR"
2004,2004,8532,17,17,296556,"KOR","KOR"
2005,2005,8507,17,17,324036,"KOR","KOR"
2005,2005,8532,17,17,295093,"KOR","KOR"
2006,2006,8507,17,17,329818,"KOR","KOR"
2006,2006,8532,17,17,296328,"KOR","KOR"
2007,2007,8507,17,17,336043,"KOR","KOR"
2007,2007,8532,17,17,297719,"KOR","KOR"
2008,2008,8507,17,17,355703,"KOR","KOR"
2008,2008,8532,17,17,314174,"KOR","KOR"
2009,2009,8507,17,17,376754,"KOR","KOR"
2009,2009,8532,17,17,335907,"KOR","KOR"
2010,2010,8507,17,17,381336,"KOR","KOR"
2010,2010,8532,17,17,335236,"KOR","KOR"
2011,2011,8507,17,17,379737,"KOR","KOR"
2011,2011,8532,17,17,331169,"KOR","KOR"
2012,2012,8507,17,17,377595,"KOR","KOR"
2012,2012,8532,17,17,332019,"KOR","KOR"
2013,2013,8507,17,17,367378,"KOR","KOR"
2013,2013,8532,17,17,327920,"KOR","KOR"
2014,2014,8507,17,17,353933,"KOR","KOR"
2014,2014,8532,17,17,323121,"KOR","KOR"
2015,2015,8507,17,17,340865,"KOR","KOR"
2015,2015,8532,17,17,313386,"KOR","KOR"
2016,2016,8507,17,17,328383,"KOR","KOR"
2016,2016,8532,17,17,300075,"KOR","KOR"
2017,2017,8507,17,17,328012,"KOR","KOR"
2017,2017,8532,17,17,300092,"KOR","KOR"
2018,2018,8507,17,17,311721,"KOR","KOR"
2018,2018,8532,17,17,286034,"KOR","KOR"
1993,1993,8507,18,18,430467,"KOR","KOR"
1993,1993,8532,18,18,408487,"KOR","KOR"
1994,1994,8507,18,18,404106,"KOR","KOR"
1994,1994,8532,18,18,383609,"KOR","KOR"
1995,1995,8507,18,18,399333,"KOR","KOR"
1995,1995,8532,18,18,380889,"KOR","KOR"
1996,1996,8507,18,18,389730,"KOR","KOR"
1996,1996,8532,18,18,368197,"KOR","KOR"
1997,1997,8507,18,18,401861,"KOR","KOR"
1997,1997,8532,18,18,378495,"KOR","KOR"
1998,1998,8507,18,18,428165,"KOR","KOR"
1998,1998,8532,18,18,408681,"KOR","KOR"
1999,1999,8507,18,18,433327,"KOR","KOR"
1999,1999,8532,18,18,408765,"KOR","KOR"
2000,2000,8507,18,18,428864,"KOR","KOR"
2000,2000,8532,18,18,404634,"KOR","KOR"
2001,2001,8507,18,18,404631,"KOR","KOR"
2001,2001,8532,18,18,381452,"KOR","KOR"
2002,2002,8507,18,18,363946,"KOR","KOR"
2002,2002,8532,18,18,340650,"KOR","KOR"
2003,2003,8507,18,18,340095,"KOR","KOR"
2003,2003,8532,18,18,315238,"KOR","KOR"
2004,2004,8507,18,18,333001,"KOR","KOR"
2004,2004,8532,18,18,304267,"KOR","KOR"
2005,2005,8507,18,18,323084,"KOR","KOR"
2005,2005,8532,18,18,296343,"KOR","KOR"
2006,2006,8507,18,18,323566,"KOR","KOR"
2006,2006,8532,18,18,294870,"KOR","KOR"
2007,2007,8507,18,18,329392,"KOR","KOR"
2007,2007,8532,18,18,296158,"KOR","KOR"
2008,2008,8507,18,18,335644,"KOR","KOR"
2008,2008,8532,18,18,297636,"KOR","KOR"
2009,2009,8507,18,18,355216,"KOR","KOR"
2009,2009,8532,18,18,314038,"KOR","KOR"
2010,2010,8507,18,18,376190,"KOR","KOR"
2010,2010,8532,18,18,335677,"KOR","KOR"
2011,2011,8507,18,18,380894,"KOR","KOR"
2011,2011,8532,18,18,335028,"KOR","KOR"
2012,2012,8507,18,18,379304,"KOR","KOR"
2012,2012,8532,18,18,330972,"KOR","KOR"
2013,2013,8507,18,18,377203,"KOR","KOR"
2013,2013,8532,18,18,331890,"KOR","KOR"
2014,2014,8507,18,18,367081,"KOR","KOR"
2014,2014,8532,18,18,327898,"KOR","KOR"
2015,2015,8507,18,18,353596,"KOR","KOR"
2015,2015,8532,18,18,323060,"KOR","KOR"
2016,2016,8507,18,18,340495,"KOR","KOR"
2016,2016,8532,18,18,313316,"KOR","KOR"
2017,2017,8507,18,18,327990,"KOR","KOR"
2017,2017,8532,18,18,300050,"KOR","KOR"
2018,2018,8507,18,18,327455,"KOR","KOR"
2018,2018,8532,18,18,300032,"KOR","KOR"
1993,1993,8507,19,19,456903,"KOR","KOR"
1993,1993,8532,19,19,435605,"KOR","KOR"
1994,1994,8507,19,19,429371,"KOR","KOR"
1994,1994,8532,19,19,408016,"KOR","KOR"
1995,1995,8507,19,19,402862,"KOR","KOR"
1995,1995,8532,19,19,383051,"KOR","KOR"
1996,1996,8507,19,19,398189,"KOR","KOR"
1996,1996,8532,19,19,380416,"KOR","KOR"
1997,1997,8507,19,19,388779,"KOR","KOR"
1997,1997,8532,19,19,367901,"KOR","KOR"
1998,1998,8507,19,19,401003,"KOR","KOR"
1998,1998,8532,19,19,378138,"KOR","KOR"
1999,1999,8507,19,19,427370,"KOR","KOR"
1999,1999,8532,19,19,408275,"KOR","KOR"
2000,2000,8507,19,19,432680,"KOR","KOR"
2000,2000,8532,19,19,408635,"KOR","KOR"
2001,2001,8507,19,19,428131,"KOR","KOR"
2001,2001,8532,19,19,404418,"KOR","KOR"
2002,2002,8507,19,19,403898,"KOR","KOR"
2002,2002,8532,19,19,381081,"KOR","KOR"
2003,2003,8507,19,19,363265,"KOR","KOR"
2003,2003,8532,19,19,340190,"KOR","KOR"
2004,2004,8507,19,19,339504,"KOR","KOR"
2004,2004,8532,19,19,315054,"KOR","KOR"
2005,2005,8507,19,19,332549,"KOR","KOR"
2005,2005,8532,19,19,304283,"KOR","KOR"
2006,2006,8507,19,19,322669,"KOR","KOR"
2006,2006,8532,19,19,296167,"KOR","KOR"
2007,2007,8507,19,19,323219,"KOR","KOR"
2007,2007,8532,19,19,294751,"KOR","KOR"
2008,2008,8507,19,19,329097,"KOR","KOR"
2008,2008,8532,19,19,296108,"KOR","KOR"
2009,2009,8507,19,19,335295,"KOR","KOR"
2009,2009,8532,19,19,297495,"KOR","KOR"
2010,2010,8507,19,19,354804,"KOR","KOR"
2010,2010,8532,19,19,313787,"KOR","KOR"
2011,2011,8507,19,19,375851,"KOR","KOR"
2011,2011,8532,19,19,335481,"KOR","KOR"
2012,2012,8507,19,19,380525,"KOR","KOR"
2012,2012,8532,19,19,334839,"KOR","KOR"
2013,2013,8507,19,19,378897,"KOR","KOR"
2013,2013,8532,19,19,330816,"KOR","KOR"
2014,2014,8507,19,19,376884,"KOR","KOR"
2014,2014,8532,19,19,331830,"KOR","KOR"
2015,2015,8507,19,19,366774,"KOR","KOR"
2015,2015,8532,19,19,327827,"KOR","KOR"
2016,2016,8507,19,19,353247,"KOR","KOR"
2016,2016,8532,19,19,322984,"KOR","KOR"
2017,2017,8507,19,19,340067,"KOR","KOR"
2017,2017,8532,19,19,313237,"KOR","KOR"
2018,2018,8507,19,19,327533,"KOR","KOR"
2018,2018,8532,19,19,299964,"KOR","KOR"
1993,1993,8507,20,20,468151,"KOR","KOR"
1993,1993,8532,20,20,444181,"KOR","KOR"
1994,1994,8507,20,20,456074,"KOR","KOR"
1994,1994,8532,20,20,435313,"KOR","KOR"
1995,1995,8507,20,20,428439,"KOR","KOR"
1995,1995,8532,20,20,407585,"KOR","KOR"
1996,1996,8507,20,20,402133,"KOR","KOR"
1996,1996,8532,20,20,382636,"KOR","KOR"
1997,1997,8507,20,20,397648,"KOR","KOR"
1997,1997,8532,20,20,380121,"KOR","KOR"
1998,1998,8507,20,20,388248,"KOR","KOR"
1998,1998,8532,20,20,367453,"KOR","KOR"
1999,1999,8507,20,20,400310,"KOR","KOR"
1999,1999,8532,20,20,377703,"KOR","KOR"
2000,2000,8507,20,20,426809,"KOR","KOR"
2000,2000,8532,20,20,408257,"KOR","KOR"
2001,2001,8507,20,20,432179,"KOR","KOR"
2001,2001,8532,20,20,408459,"KOR","KOR"
2002,2002,8507,20,20,427654,"KOR","KOR"
2002,2002,8532,20,20,403958,"KOR","KOR"
2003,2003,8507,20,20,403361,"KOR","KOR"
2003,2003,8532,20,20,380715,"KOR","KOR"
2004,2004,8507,20,20,362691,"KOR","KOR"
2004,2004,8532,20,20,339979,"KOR","KOR"
2005,2005,8507,20,20,339045,"KOR","KOR"
2005,2005,8532,20,20,314924,"KOR","KOR"
2006,2006,8507,20,20,332110,"KOR","KOR"
2006,2006,8532,20,20,304132,"KOR","KOR"
2007,2007,8507,20,20,322314,"KOR","KOR"
