year,item,gender,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
2007,expectation_of_life_at_age,both,79.2,78.4,77.5,76.5,75.5,74.5,73.5,72.5,71.6,70.6,69.6,68.6,67.6,66.6,65.6,64.6,63.6,62.6,61.7,60.7,59.7,58.7,57.8,56.8,55.8,54.9,53.9,52.9,51.9,51.0,50.0,49.0,48.1,47.1,46.1,45.2,44.2,43.3,42.3,41.3,40.4,39.4,38.5,37.6,36.6,35.7,34.8,33.9,33.0,32.1,31.2,30.3,29.4,28.5,27.6,26.7,25.8,25.0,24.1,23.2,22.4,21.5,20.7,19.9,19.1,18.2,17.5,16.7,15.9,15.2,14.4,13.7,13.0,12.3,11.6,11.0,10.4,9.8,9.2,8.6,8.1,7.6,7.1,6.7,6.2,5.8,5.4,5.1,4.7,4.4,4.1,3.9,3.6,3.4,3.2,2.9,2.8,2.6,2.4,2.3,2.1
2007,expectation_of_life_at_age,male,75.9,75.1,74.2,73.2,72.2,71.2,70.2,69.3,68.3,67.3,66.3,65.3,64.3,63.3,62.3,61.3,60.4,59.4,58.4,57.4,56.5,55.5,54.5,53.6,52.6,51.6,50.7,49.7,48.7,47.8,46.8,45.8,44.9,43.9,42.9,42.0,41.0,40.1,39.1,38.2,37.2,36.3,35.4,34.5,33.6,32.7,31.8,30.9,30.0,29.1,28.2,27.4,26.5,25.7,24.8,24.0,23.2,22.3,21.5,20.7,19.9,19.1,18.3,17.6,16.8,16.0,15.3,14.6,13.9,13.2,12.6,11.9,11.3,10.7,10.1,9.5,9.0,8.5,8.0,7.5,7.0,6.6,6.2,5.8,5.4,5.1,4.8,4.5,4.2,3.9,3.7,3.5,3.2,3.0,2.8,2.7,2.5,2.4,2.2,2.1,2.0
2007,expectation_of_life_at_age,female,82.5,81.7,80.7,79.8,78.8,77.8,76.8,75.8,74.8,73.8,72.8,71.9,70.9,69.9,68.9,67.9,66.9,65.9,64.9,63.9,63.0,62.0,61.0,60.0,59.0,58.1,57.1,56.1,55.2,54.2,53.2,52.2,51.3,50.3,49.3,48.4,47.4,46.4,45.5,44.5,43.5,42.6,41.6,40.6,39.7,38.7,37.8,36.8,35.9,34.9,34.0,33.0,32.1,31.2,30.2,29.3,28.4,27.4,26.5,25.6,24.7,23.8,22.9,22.0,21.1,20.2,19.3,18.5,17.6,16.8,16.0,15.2,14.4,13.6,12.8,12.1,11.4,10.7,10.1,9.4,8.8,8.2,7.7,7.2,6.7,6.2,5.8,5.4,5.0,4.7,4.3,4.0,3.8,3.5,3.3,3.0,2.8,2.7,2.5,2.3,2.2
2007,probability_of_dying,both,0.00350,0.00039,0.00029,0.00023,0.00019,0.00018,0.00017,0.00015,0.00013,0.00011,0.00010,0.00011,0.00012,0.00015,0.00018,0.00023,0.00029,0.00034,0.00037,0.00038,0.00040,0.00043,0.00047,0.00051,0.00056,0.00059,0.00061,0.00061,0.00061,0.00062,0.00066,0.00070,0.00073,0.00075,0.00078,0.00083,0.00090,0.00099,0.00109,0.00120,0.00134,0.00150,0.00166,0.00183,0.00201,0.00220,0.00242,0.00265,0.00286,0.00308,0.00330,0.00353,0.00379,0.00411,0.00445,0.00481,0.00518,0.00561,0.00605,0.00650,0.00698,0.00752,0.00823,0.00916,0.01030,0.01157,0.01289,0.01432,0.01582,0.01759,0.01961,0.02180,0.02433,0.02725,0.03068,0.03467,0.03907,0.04377,0.04876,0.05468,0.06115,0.06809,0.07580,0.08445,0.09398,0.10397,0.11475,0.12635,0.13879,0.15207,0.16620,0.18118,0.19699,0.21361,0.23099,0.24909,0.26784,0.28716,0.30695,0.32711,1.00000
2007,probability_of_dying,male,0.00373,0.00042,0.00032,0.00025,0.00021,0.00019,0.00018,0.00017,0.00015,0.00013,0.00013,0.00013,0.00014,0.00017,0.00022,0.00030,0.00040,0.00048,0.00051,0.00051,0.00049,0.00049,0.00053,0.00057,0.00063,0.00069,0.00074,0.00076,0.00075,0.00075,0.00076,0.00081,0.00086,0.00091,0.00096,0.00103,0.00113,0.00127,0.00144,0.00163,0.00186,0.00212,0.00238,0.00262,0.00287,0.00315,0.00348,0.00386,0.00424,0.00462,0.00497,0.00530,0.00568,0.00616,0.00671,0.00729,0.00787,0.00852,0.00911,0.00972,0.01036,0.01113,0.01220,0.01358,0.01524,0.01711,0.01908,0.02125,0.02347,0.02592,0.02856,0.03129,0.03444,0.03830,0.04297,0.04831,0.05384,0.05933,0.06512,0.07229,0.08045,0.08899,0.09774,0.10721,0.11768,0.12867,0.14037,0.15280,0.16596,0.17986,0.19450,0.20986,0.22594,0.24271,0.26016,0.27824,0.29693,0.31617,0.33591,0.35611,1.00000
2007,probability_of_dying,female,0.00327,0.00035,0.00026,0.00020,0.00017,0.00016,0.00015,0.00013,0.00011,0.00009,0.00008,0.00009,0.00010,0.00013,0.00015,0.00017,0.00018,0.00020,0.00023,0.00026,0.00031,0.00036,0.00041,0.00045,0.00049,0.00049,0.00048,0.00046,0.00047,0.00050,0.00055,0.00059,0.00060,0.00060,0.00060,0.00063,0.00067,0.00070,0.00074,0.00078,0.00083,0.00088,0.00095,0.00104,0.00115,0.00128,0.00138,0.00146,0.00152,0.00158,0.00169,0.00182,0.00197,0.00214,0.00229,0.00245,0.00262,0.00287,0.00316,0.00350,0.00384,0.00418,0.00460,0.00515,0.00585,0.00662,0.00742,0.00827,0.00923,0.01052,0.01213,0.01401,0.01617,0.01850,0.02114,0.02431,0.02815,0.03256,0.03730,0.04269,0.04842,0.05477,0.06233,0.07101,0.08053,0.09052,0.10138,0.11315,0.12582,0.13941,0.15392,0.16933,0.18562,0.20274,0.22065,0.23927,0.25855,0.27837,0.29864,0.31923,1.00000
2007,number_of_people_left_alive_at_age,both,"100,000","99,650","99,611","99,582","99,559","99,541","99,523","99,506","99,491","99,479","99,468","99,457","99,446","99,434","99,420","99,401","99,378","99,349","99,316","99,279","99,241","99,201","99,159","99,113","99,062","99,007","98,948","98,888","98,828","98,768","98,706","98,641","98,572","98,500","98,426","98,349","98,267","98,179","98,082","97,976","97,858","97,726","97,580","97,418","97,240","97,045","96,831","96,597","96,341","96,065","95,769","95,452","95,115","94,754","94,365","93,945","93,493","93,009","92,487","91,928","91,330","90,692","90,011","89,270","88,452","87,541","86,528","85,413","84,190","82,858","81,401","79,805","78,065","76,165","74,090","71,817","69,327","66,618","63,702","60,596","57,283","53,780","50,118","46,319","42,408","38,422","34,427","30,476","26,626","22,930","19,443","16,212","13,275","10,660","8,383","6,446","4,841","3,544","2,526","1,751","1,178"
2007,number_of_people_left_alive_at_age,male,"100,000","99,627","99,585","99,553","99,528","99,508","99,489","99,470","99,453","99,439","99,425","99,413","99,400","99,386","99,369","99,347","99,317","99,278","99,230","99,179","99,129","99,080","99,031","98,979","98,923","98,861","98,792","98,719","98,645","98,570","98,497","98,421","98,342","98,257","98,167","98,073","97,972","97,861","97,736","97,596","97,436","97,255","97,049","96,818","96,564","96,287","95,984","95,650","95,281","94,877","94,438","93,969","93,471","92,940","92,368","91,748","91,080","90,363","89,593","88,776","87,913","87,002","86,034","84,984","83,831","82,553","81,140","79,592","77,901","76,072","74,100","71,984","69,731","67,330","64,751","61,969","58,975","55,800","52,489","49,071","45,524","41,861","38,136","34,409","30,720","27,105","23,617","20,302","17,200","14,345","11,765","9,477","7,488","5,796","4,389","3,247","2,344","1,648","1,127",748,482
2007,number_of_people_left_alive_at_age,female,"100,000","99,673","99,638","99,612","99,592","99,575","99,559","99,544","99,531","99,520","99,511","99,503","99,494","99,484","99,472","99,457","99,440","99,423","99,403","99,381","99,355","99,324","99,288","99,247","99,202","99,154","99,105","99,058","99,013","98,967","98,917","98,863","98,804","98,745","98,686","98,626","98,564","98,499","98,429","98,357","98,280","98,199","98,112","98,019","97,918","97,805","97,680","97,545","97,402","97,255","97,101","96,937","96,761","96,570","96,364","96,143","95,908","95,657","95,383","95,081","94,748","94,384","93,989","93,556","93,075","92,530","91,918","91,235","90,481","89,645","88,703","87,626","86,399","85,002","83,429","81,665","79,679","77,437","74,916","72,121","69,042","65,700","62,101","58,231","54,096","49,740","45,238","40,651","36,052","31,516","27,122","22,947","19,062","15,523","12,376","9,645","7,338","5,440","3,926","2,754","1,875"
2007,person_years_lived_between_ages,both,"99,702","99,630","99,596","99,571","99,550","99,532","99,515","99,499","99,485","99,473","99,462","99,452","99,440","99,427","99,410","99,390","99,364","99,333","99,298","99,260","99,221","99,180","99,136","99,087","99,034","98,977","98,918","98,858","98,798","98,737","98,674","98,607","98,536","98,463","98,387","98,308","98,223","98,130","98,029","97,917","97,792","97,653","97,499","97,329","97,143","96,938","96,714","96,469","96,203","95,917","95,611","95,284","94,935","94,560","94,155","93,719","93,251","92,748","92,207","91,629","91,011","90,352","89,640","88,861","87,997","87,035","85,971","84,802","83,524","82,129","80,603","78,935","77,115","75,128","72,953","70,572","67,972","65,160","62,149","58,939","55,531","51,949","48,219","44,363","40,415","36,425","32,452","28,551","24,778","21,187","17,828","14,743","11,967","9,521","7,415","5,644","4,192","3,035","2,139","1,465","2,531"
2007,person_years_lived_between_ages,male,"99,682","99,606","99,569","99,541","99,518","99,498","99,479","99,462","99,446","99,432","99,419","99,406","99,393","99,377","99,358","99,332","99,297","99,254","99,205","99,154","99,105","99,056","99,005","98,951","98,892","98,826","98,756","98,682","98,607","98,533","98,459","98,382","98,299","98,212","98,120","98,022","97,916","97,798","97,666","97,516","97,346","97,152","96,933","96,691","96,426","96,135","95,817","95,466","95,079","94,657","94,204","93,720","93,205","92,654","92,058","91,414","90,721","89,978","89,184","88,345","87,458","86,518","85,509","84,408","83,192","81,847","80,366","78,746","76,986","75,086","73,042","70,858","68,531","66,041","63,360","60,472","57,388","54,145","50,780","47,297","43,692","39,998","36,272","32,564","28,912","25,361","21,960","18,751","15,773","13,055","10,621","8,483","6,642","5,093","3,818","2,796","1,996","1,387",938,615,950
2007,person_years_lived_between_ages,female,"99,723","99,656","99,625","99,602","99,583","99,567","99,551","99,538","99,526","99,516","99,507","99,499","99,489","99,478","99,464","99,449","99,431","99,413","99,392","99,368","99,339","99,306","99,268","99,225","99,178","99,130","99,082","99,036","98,990","98,942","98,890","98,833","98,774","98,715","98,656","98,595","98,531","98,464","98,393","98,319","98,240","98,156","98,066","97,968","97,861","97,742","97,612","97,474","97,329","97,178","97,019","96,849","96,666","96,467","96,254","96,026","95,782","95,520","95,232","94,914","94,566","94,186","93,773","93,315","92,803","92,224","91,576","90,858","90,063","89,174","88,164","87,013","85,700","84,215","82,547","80,672","78,558","76,176","73,518","70,582","67,371","63,901","60,166","56,163","51,918","47,489","42,944","38,352","33,784","29,319","25,035","21,004","17,293","13,950","11,011","8,492","6,389","4,683","3,340","2,314","4,113"
2007,person_years_lived_above_age,both,"7,915,561","7,815,859","7,716,228","7,616,632","7,517,061","7,417,511","7,317,979","7,218,465","7,118,966","7,019,481","6,920,008","6,820,545","6,721,093","6,621,653","6,522,226","6,422,816","6,323,426","6,224,062","6,124,730","6,025,432","5,926,172","5,826,951","5,727,770","5,628,635","5,529,548","5,430,513","5,331,536","5,232,618","5,133,760","5,034,962","4,936,225","4,837,551","4,738,944","4,640,408","4,541,945","4,443,558","4,345,250","4,247,027","4,148,896","4,050,867","3,952,951","3,855,159","3,757,506","3,660,007","3,562,678","3,465,535","3,368,597","3,271,883","3,175,414","3,079,211","2,983,294","2,887,684","2,792,400","2,697,465","2,602,905","2,508,750","2,415,031","2,321,780","2,229,032","2,136,825","2,045,196","1,954,185","1,863,833","1,774,193","1,685,332","1,597,336","1,510,301","1,424,330","1,339,529","1,256,004","1,173,875","1,093,272","1,014,338","937,223","862,095","789,142","718,570","650,598","585,438","523,289","464,350","408,819","356,869","308,651","264,287","223,872","187,448","154,996","126,445","101,667","80,480","62,652","47,909","35,942","26,420","19,006","13,362","9,170","6,134","3,996","2,531"
2007,person_years_lived_above_age,male,"7,586,124","7,486,442","7,386,836","7,287,267","7,187,726","7,088,208","6,988,710","6,889,231","6,789,769","6,690,323","6,590,891","6,491,472","6,392,065","6,292,673","6,193,296","6,093,937","5,994,605","5,895,308","5,796,054","5,696,849","5,597,695","5,498,590","5,399,535","5,300,529","5,201,578","5,102,687","5,003,860","4,905,105","4,806,423","4,707,815","4,609,282","4,510,823","4,412,441","4,314,142","4,215,930","4,117,810","4,019,788","3,921,872","3,824,073","3,726,407","3,628,891","3,531,546","3,434,394","3,337,461","3,240,770","3,144,344","3,048,209","2,952,392","2,856,926","2,761,848","2,667,190","2,572,987","2,479,267","2,386,061","2,293,407","2,201,349","2,109,935","2,019,214","1,929,236","1,840,052","1,751,707","1,664,250","1,577,732","1,492,222","1,407,815","1,324,623","1,242,776","1,162,410","1,083,664","1,006,677","931,591","858,549","787,691","719,161","653,120","589,760","529,288","471,900","417,755","366,975","319,678","275,985","235,987","199,714","167,150","138,238","112,877","90,918","72,167","56,394","43,338","32,717","24,235","17,593","12,500","8,681","5,886","3,890","2,502","1,565",950
2007,person_years_lived_above_age,female,"8,245,110","8,145,387","8,045,731","7,946,105","7,846,503","7,746,920","7,647,353","7,547,801","7,448,264","7,348,738","7,249,223","7,149,716","7,050,217","6,950,728","6,851,250","6,751,785","6,652,337","6,552,905","6,453,493","6,354,101","6,254,733","6,155,394","6,056,088","5,956,820","5,857,595","5,758,417","5,659,288","5,560,206","5,461,170","5,362,180","5,263,238","5,164,348","5,065,515","4,966,740","4,868,025","4,769,369","4,670,773","4,572,242","4,473,778","4,375,385","4,277,066","4,178,826","4,080,671","3,982,605","3,884,636","3,786,775","3,689,033","3,591,421","3,493,947","3,396,619","3,299,441","3,202,422","3,105,573","3,008,907","2,912,440","2,816,187","2,720,161","2,624,379","2,528,859","2,433,628","2,338,713","2,244,148","2,149,961","2,056,189","1,962,873","1,870,071","1,777,847","1,686,270","1,595,412","1,505,349","1,416,175","1,328,011","1,240,999","1,155,298","1,071,083","988,536","907,863","829,305","753,129","679,611","609,029","541,658","477,757","417,591","361,428","309,510","262,021","219,077","180,725","146,942","117,623","92,588","71,584","54,291","40,341","29,330","20,839","14,450","9,767","6,427","4,113"
2007,number_of_people_dying,both,350,38,29,22,19,18,17,15,13,11,10,11,12,15,18,23,29,34,37,38,40,42,46,51,55,58,60,60,60,62,65,69,72,74,77,82,88,97,106,118,131,147,162,178,195,214,234,256,276,296,317,337,361,389,420,452,484,522,559,598,637,682,741,818,911,"1,013","1,115","1,223","1,332","1,457","1,596","1,740","1,899","2,076","2,273","2,490","2,709","2,916","3,106","3,313","3,503","3,662","3,799","3,912","3,986","3,995","3,951","3,851","3,695","3,487","3,231","2,937","2,615","2,277","1,936","1,606","1,297","1,018",775,573,"1,178"
2007,number_of_people_dying,male,373,42,32,25,21,19,18,17,15,13,13,13,14,17,22,30,40,47,51,50,49,49,52,56,62,68,73,75,74,74,75,79,85,90,94,101,111,124,140,159,181,206,231,254,277,303,334,369,404,438,469,498,531,572,620,669,717,770,816,863,911,968,"1,050","1,154","1,278","1,413","1,549","1,691","1,829","1,972","2,116","2,253","2,401","2,579","2,782","2,994","3,175","3,311","3,418","3,547","3,663","3,725","3,727","3,689","3,615","3,487","3,315","3,102","2,855","2,580","2,288","1,989","1,692","1,407","1,142",904,696,521,379,267,482
2007,number_of_people_dying,female,327,35,26,20,17,16,15,13,11,9,8,9,10,13,15,16,18,20,22,26,31,36,41,45,48,49,47,45,46,49,55,59,59,59,60,62,66,69,72,76,81,87,93,102,113,125,135,142,148,154,164,176,191,206,220,235,251,274,302,333,364,395,432,482,544,613,682,755,835,943,"1,076","1,227","1,397","1,573","1,764","1,986","2,243","2,521","2,794","3,079","3,343","3,598","3,871","4,135","4,356","4,502","4,586","4,599","4,536","4,394","4,175","3,886","3,538","3,147","2,731","2,308","1,897","1,514","1,172",879,"1,875"
2008,expectation_of_life_at_age,both,79.6,78.9,77.9,76.9,75.9,74.9,74.0,73.0,72.0,71.0,70.0,69.0,68.0,67.0,66.0,65.0,64.1,63.1,62.1,61.1,60.1,59.2,58.2,57.2,56.2,55.3,54.3,53.3,52.4,51.4,50.4,49.5,48.5,47.5,46.6,45.6,44.6,43.7,42.7,41.8,40.8,39.9,38.9,38.0,37.1,36.1,35.2,34.3,33.4,32.5,31.6,30.7,29.8,28.9,28.0,27.1,26.2,25.4,24.5,23.6,22.8,21.9,21.1,20.3,19.4,18.6,17.8,17.0,16.2,15.5,14.7,14.0,13.3,12.6,11.9,11.3,10.6,10.0,9.4,8.8,8.3,7.8,7.3,6.8,6.4,6.0,5.6,5.2,4.9,4.5,4.2,4.0,3.7,3.5,3.2,3.0,2.8,2.6,2.5,2.3,2.2
2008,expectation_of_life_at_age,male,76.2,75.5,74.5,73.6,72.6,71.6,70.6,69.6,68.6,67.6,66.6,65.7,64.7,63.7,62.7,61.7,60.7,59.7,58.8,57.8,56.8,55.8,54.9,53.9,52.9,52.0,51.0,50.0,49.1,48.1,47.1,46.2,45.2,44.2,43.3,42.3,41.4,40.4,39.5,38.5,37.6,36.7,35.7,34.8,33.9,33.0,32.1,31.2,30.3,29.4,28.6,27.7,26.8,26.0,25.1,24.3,23.5,22.7,21.8,21.0,20.2,19.4,18.6,17.8,17.1,16.3,15.6,14.8,14.1,13.4,12.8,12.1,11.5,10.9,10.3,9.7,9.1,8.6,8.1,7.6,7.1,6.7,6.3,5.9,5.5,5.2,4.8,4.5,4.2,4.0,3.7,3.5,3.3,3.0,2.9,2.7,2.5,2.4,2.2,2.1,2.0
2008,expectation_of_life_at_age,female,83.0,82.2,81.3,80.3,79.3,78.3,77.3,76.3,75.3,74.3,73.3,72.4,71.4,70.4,69.4,68.4,67.4,66.4,65.4,64.4,63.5,62.5,61.5,60.5,59.5,58.6,57.6,56.6,55.6,54.7,53.7,52.7,51.8,50.8,49.8,48.8,47.9,46.9,45.9,45.0,44.0,43.0,42.1,41.1,40.2,39.2,38.3,37.3,36.4,35.4,34.5,33.5,32.6,31.6,30.7,29.8,28.8,27.9,27.0,26.1,25.2,24.3,23.4,22.5,21.6,20.7,19.8,18.9,18.1,17.2,16.4,15.6,14.8,14.0,13.2,12.5,11.7,11.0,10.4,9.7,9.1,8.5,7.9,7.4,6.9,6.4,6.0,5.6,5.2,4.8,4.5,4.2,3.9,3.6,3.4,3.1,2.9,2.7,2.5,2.4,2.2
2008,probability_of_dying,both,0.00336,0.00036,0.00027,0.00020,0.00016,0.00015,0.00014,0.00014,0.00012,0.00011,0.00010,0.00010,0.00012,0.00014,0.00017,0.00022,0.00026,0.00031,0.00033,0.00035,0.00038,0.00042,0.00048,0.00052,0.00056,0.00058,0.00061,0.00063,0.00063,0.00063,0.00063,0.00064,0.00067,0.00072,0.00079,0.00086,0.00093,0.00100,0.00109,0.00120,0.00132,0.00146,0.00161,0.00178,0.00194,0.00213,0.00233,0.00255,0.00279,0.00300,0.00321,0.00344,0.00370,0.00399,0.00433,0.00472,0.00512,0.00550,0.00592,0.00633,0.00677,0.00726,0.00781,0.00854,0.00949,0.01064,0.01195,0.01335,0.01493,0.01667,0.01876,0.02114,0.02367,0.02633,0.02907,0.03217,0.03597,0.04059,0.04609,0.05217,0.05891,0.06550,0.07258,0.08078,0.09023,0.09998,0.11052,0.12186,0.13403,0.14704,0.16091,0.17563,0.19119,0.20757,0.22474,0.24265,0.26125,0.28046,0.30019,0.32034,1.00000
2008,probability_of_dying,male,0.00347,0.00041,0.00031,0.00023,0.00018,0.00016,0.00015,0.00015,0.00014,0.00013,0.00012,0.00012,0.00013,0.00015,0.00019,0.00026,0.00034,0.00042,0.00046,0.00047,0.00047,0.00051,0.00057,0.00063,0.00067,0.00070,0.00073,0.00077,0.00078,0.00076,0.00073,0.00073,0.00078,0.00088,0.00099,0.00111,0.00122,0.00133,0.00145,0.00160,0.00178,0.00200,0.00226,0.00252,0.00277,0.00305,0.00338,0.00375,0.00412,0.00444,0.00474,0.00508,0.00550,0.00599,0.00654,0.00715,0.00776,0.00831,0.00891,0.00946,0.01007,0.01079,0.01163,0.01274,0.01418,0.01592,0.01788,0.01990,0.02216,0.02462,0.02749,0.03077,0.03424,0.03788,0.04157,0.04549,0.05015,0.05559,0.06241,0.07042,0.07924,0.08735,0.09534,0.10428,0.11483,0.12587,0.13765,0.15018,0.16347,0.17751,0.19231,0.20785,0.22413,0.24110,0.25876,0.27706,0.29595,0.31539,0.33532,0.35567,1.00000
2008,probability_of_dying,female,0.00324,0.00031,0.00023,0.00018,0.00015,0.00014,0.00014,0.00013,0.00011,0.00009,0.00008,0.00009,0.00010,0.00013,0.00016,0.00017,0.00019,0.00019,0.00021,0.00024,0.00028,0.00034,0.00038,0.00042,0.00045,0.00047,0.00048,0.00049,0.00049,0.00050,0.00052,0.00055,0.00056,0.00057,0.00058,0.00061,0.00064,0.00068,0.00074,0.00080,0.00086,0.00091,0.00097,0.00104,0.00113,0.00121,0.00130,0.00138,0.00148,0.00160,0.00173,0.00185,0.00195,0.00206,0.00221,0.00240,0.00261,0.00283,0.00311,0.00340,0.00370,0.00400,0.00430,0.00471,0.00526,0.00592,0.00669,0.00761,0.00867,0.00989,0.01140,0.01317,0.01507,0.01712,0.01932,0.02201,0.02542,0.02970,0.03457,0.03965,0.04542,0.05151,0.05855,0.06688,0.07626,0.08589,0.09639,0.10778,0.12010,0.13333,0.14750,0.16259,0.17859,0.19545,0.21314,0.23160,0.25076,0.27053,0.29082,0.31151,1.00000
2008,number_of_people_left_alive_at_age,both,"100,000","99,664","99,628","99,601","99,581","99,565","99,550","99,536","99,522","99,510","99,498","99,488","99,478","99,466","99,453","99,436","99,414","99,388","99,357","99,325","99,290","99,252","99,210","99,163","99,111","99,055","98,998","98,937","98,876","98,813","98,751","98,689","98,626","98,560","98,489","98,411","98,327","98,235","98,137","98,030","97,912","97,783","97,641","97,483","97,310","97,121","96,914","96,688","96,442","96,173","95,884","95,576","95,247","94,895","94,517","94,107","93,663","93,183","92,671","92,122","91,539","90,919","90,259","89,554","88,789","87,946","87,010","85,970","84,822","83,555","82,162","80,621","78,916","77,049","75,020","72,839","70,496","67,960","65,202","62,196","58,952","55,479","51,845","48,082","44,198","40,210","36,189","32,190","28,267","24,479","20,879","17,519","14,443","11,681","9,257","7,176","5,435","4,015","2,889","2,022","1,374"
2008,number_of_people_left_alive_at_age,male,"100,000","99,653","99,612","99,581","99,558","99,539","99,524","99,509","99,494","99,481","99,468","99,456","99,444","99,431","99,417","99,398","99,373","99,339","99,297","99,252","99,206","99,159","99,108","99,052","98,990","98,923","98,854","98,781","98,705","98,629","98,554","98,482","98,410","98,334","98,248","98,150","98,041","97,921","97,791","97,649","97,493","97,319","97,125","96,905","96,661","96,393","96,099","95,774","95,415","95,021","94,600","94,151","93,673","93,158","92,600","91,995","91,337","90,628","89,875","89,074","88,231","87,343","86,400","85,395","84,306","83,111","81,788","80,325","78,727","76,982","75,087","73,022","70,775","68,352","65,762","63,029","60,162","57,144","53,967","50,599","47,036","43,309","39,526","35,757","32,029","28,351","24,783","21,371","18,162","15,193","12,496","10,093","7,995","6,203","4,708","3,489","2,523","1,776","1,216",808,521
2008,number_of_people_left_alive_at_age,female,"100,000","99,676","99,646","99,622","99,605","99,590","99,577","99,563","99,550","99,539","99,530","99,521","99,512","99,502","99,489","99,474","99,456","99,438","99,419","99,398","99,375","99,346","99,313","99,275","99,233","99,189","99,142","99,095","99,047","98,998","98,949","98,897","98,843","98,787","98,731","98,673","98,613","98,550","98,483","98,410","98,332","98,247","98,157","98,062","97,960","97,849","97,731","97,604","97,469","97,325","97,169","97,001","96,822","96,633","96,434","96,220","95,989","95,738","95,467","95,171","94,847","94,496","94,118","93,714","93,272","92,782","92,233","91,615","90,918","90,129","89,238","88,220","87,058","85,747","84,278","82,650","80,831","78,776","76,436","73,794","70,868","67,649","64,164","60,407","56,367","52,069","47,597","43,009","38,373","33,765","29,263","24,946","20,890","17,159","13,806","10,863","8,347","6,254","4,562","3,235","2,228"
2008,person_years_lived_between_ages,both,"99,726","99,646","99,615","99,591","99,573","99,557","99,543","99,529","99,516","99,504","99,493","99,483","99,472","99,459","99,444","99,425","99,401","99,373","99,341","99,307","99,271","99,231","99,186","99,137","99,083","99,026","98,968","98,906","98,844","98,782","98,720","98,658","98,593","98,524","98,450","98,369","98,281","98,186","98,083","97,971","97,848","97,712","97,562","97,396","97,215","97,018","96,801","96,565","96,307","96,029","95,730","95,412","95,071","94,706","94,312","93,885","93,423","92,927","92,396","91,830","91,229","90,589","89,906","89,171","88,367","87,478","86,490","85,396","84,189","82,859","81,392","79,769","77,983","76,034","73,930","71,668","69,228","66,581","63,699","60,574","57,215","53,662","49,963","46,140","42,204","38,200","34,190","30,229","26,373","22,679","19,199","15,981","13,062","10,469","8,216","6,306","4,725","3,452","2,455","1,698","3,009"
2008,person_years_lived_between_ages,male,"99,717","99,632","99,596","99,569","99,549","99,532","99,516","99,502","99,488","99,474","99,462","99,450","99,438","99,424","99,407","99,385","99,356","99,318","99,274","99,229","99,182","99,133","99,080","99,021","98,956","98,888","98,817","98,743","98,667","98,591","98,518","98,446","98,372","98,291","98,199","98,095","97,981","97,856","97,720","97,571","97,406","97,222","97,015","96,783","96,527","96,246","95,936","95,594","95,218","94,811","94,376","93,912","93,416","92,879","92,297","91,666","90,982","90,251","89,474","88,653","87,787","86,871","85,897","84,850","83,709","82,449","81,057","79,526","77,854","76,034","74,055","71,899","69,563","67,057","64,396","61,595","58,653","55,556","52,283","48,818","45,173","41,418","37,642","33,893","30,190","26,567","23,077","19,766","16,677","13,844","11,294","9,044","7,099","5,455","4,098","3,006","2,149","1,496","1,012",664,"1,027"
2008,person_years_lived_between_ages,female,"99,735","99,661","99,634","99,614","99,598","99,583","99,570","99,557","99,545","99,534","99,525","99,517","99,507","99,495","99,481","99,465","99,447","99,428","99,408","99,386","99,360","99,329","99,294","99,254","99,211","99,165","99,118","99,071","99,022","98,973","98,923","98,870","98,815","98,759","98,702","98,643","98,582","98,517","98,447","98,371","98,290","98,202","98,110","98,011","97,904","97,790","97,667","97,537","97,397","97,247","97,085","96,912","96,727","96,533","96,327","96,104","95,863","95,603","95,319","95,009","94,671","94,307","93,916","93,493","93,027","92,507","91,924","91,267","90,524","89,684","88,729","87,639","86,402","85,012","83,464","81,741","79,804","77,606","75,115","72,331","69,258","65,906","62,286","58,387","54,218","49,833","45,303","40,691","36,069","31,514","27,104","22,918","19,025","15,483","12,334","9,605","7,301","5,408","3,899","2,731","4,990"
